log_id,user_id,department,timestamp,resource_accessed,action,data_volume_mb,resource_sensitivity,is_planted_anomaly,anomaly_reason
1212,EMP009,Finance,2026-06-30 10:44:10.052553,Payroll_DB,view,0.28,9,0,
5040,EMP037,Finance,2026-06-30 10:46:49.052553,Payroll_DB,view,0.23,9,0,
6813,EMP050,Marketing,2026-06-30 10:47:40.052553,Campaign_Dashboard,view,0.07,4,0,
2404,EMP020,Marketing,2026-06-30 10:48:17.052553,Analytics_Portal,view,1.78,4,0,
5041,EMP037,Finance,2026-06-30 10:48:25.052553,Invoice_System,view,0.41,9,0,
5960,EMP044,IT_Admin,2026-06-30 10:48:44.052553,Backup_System,edit,0.0,10,0,
1402,EMP011,HR,2026-06-30 10:52:18.052553,Employee_Records,view,0.4,9,0,
2409,EMP020,Marketing,2026-06-30 10:55:21.052553,CRM_System,view,0.11,4,0,
261,EMP002,Finance,2026-06-30 10:55:43.052553,Payroll_DB,download,11.22,9,0,
4217,EMP033,Sales,2026-06-30 10:56:07.052553,Customer_Contracts,view,0.53,6,0,
6888,EMP033,Sales,2026-06-30 10:59:58.248805,Performance_Reviews,view,10.71,9,1,Accessed HR resource 'Performance_Reviews' — outside job function
5045,EMP037,Finance,2026-06-30 11:02:27.052553,Budget_Sheets,download,5.47,9,0,
4431,EMP034,IT_Admin,2026-06-30 11:03:26.052553,User_Access_Manager,view,0.04,10,0,
2521,EMP021,Engineering,2026-06-30 11:04:46.052553,CI_CD_Pipeline,download,1.6,6,0,
5720,EMP042,Engineering,2026-06-30 11:05:17.052553,Cloud_Infra_Console,view,0.03,6,0,
2241,EMP018,Engineering,2026-06-30 11:08:50.052553,CI_CD_Pipeline,view,0.4,6,0,
4216,EMP033,Sales,2026-06-30 11:09:02.052553,CRM_System,view,0.57,6,0,
4219,EMP033,Sales,2026-06-30 11:18:49.052553,Pricing_Sheets,edit,2.23,6,0,
599,EMP004,HR,2026-06-30 11:19:24.052553,Payroll_DB,edit,2.12,9,0,
5048,EMP037,Finance,2026-06-30 11:19:55.052553,Payroll_DB,edit,0.57,9,0,
5723,EMP042,Engineering,2026-06-30 11:28:29.052553,Source_Code_Repo,view,0.08,6,0,
600,EMP004,HR,2026-06-30 11:30:15.052553,Payroll_DB,view,0.39,9,0,
1875,EMP015,IT_Admin,2026-06-30 11:31:06.052553,User_Access_Manager,view,1.98,10,0,
602,EMP004,HR,2026-06-30 11:35:26.052553,Performance_Reviews,view,1.31,9,0,
6810,EMP050,Marketing,2026-06-30 11:37:09.052553,Social_Media_Tools,view,0.82,4,0,
6807,EMP050,Marketing,2026-06-30 11:40:56.052553,Social_Media_Tools,edit,1.36,4,0,
2239,EMP018,Engineering,2026-06-30 11:42:10.052553,Bug_Tracker,edit,0.02,6,0,
260,EMP002,Finance,2026-06-30 11:42:25.052553,Tax_Records,view,1.58,9,0,
4767,EMP036,HR,2026-06-30 11:44:29.052553,Performance_Reviews,view,1.48,9,0,
419,EMP003,Engineering,2026-06-30 11:46:42.052553,Source_Code_Repo,edit,0.17,6,0,
1475,EMP012,Sales,2026-06-30 11:47:37.052553,Pricing_Sheets,download,3.39,6,0,
1403,EMP011,HR,2026-06-30 11:51:07.052553,Recruitment_System,view,0.61,9,0,
4429,EMP034,IT_Admin,2026-06-30 11:52:10.052553,Backup_System,edit,2.58,10,0,
5042,EMP037,Finance,2026-06-30 11:52:52.052553,Tax_Records,download,9.17,9,0,
4214,EMP033,Sales,2026-06-30 12:15:50.052553,Pricing_Sheets,edit,1.22,6,0,
4212,EMP033,Sales,2026-06-30 12:32:19.052553,Pricing_Sheets,edit,0.68,6,0,
262,EMP002,Finance,2026-06-30 12:47:31.052553,Tax_Records,edit,1.55,9,0,
2515,EMP021,Engineering,2026-06-30 13:23:45.052553,CI_CD_Pipeline,edit,0.28,6,0,
601,EMP004,HR,2026-06-30 13:45:09.052553,Performance_Reviews,download,2.02,9,0,
62,EMP001,IT_Admin,2026-06-30 14:51:41.052553,All_Systems_Console,edit,1.05,10,0,
2094,EMP016,Marketing,2026-07-01 06:10:01.052553,CRM_System,edit,0.63,4,0,
2738,EMP023,Finance,2026-07-01 06:20:07.052553,Budget_Sheets,view,0.05,9,0,
3296,EMP027,Finance,2026-07-01 06:20:48.052553,Invoice_System,view,0.03,9,0,
3299,EMP027,Finance,2026-07-01 06:34:04.052553,Tax_Records,view,0.58,9,0,
2415,EMP020,Marketing,2026-07-01 06:42:12.052553,CRM_System,download,1.4,4,0,
2414,EMP020,Marketing,2026-07-01 06:42:55.052553,Analytics_Portal,view,3.37,4,0,
3811,EMP030,Finance,2026-07-01 06:44:19.052553,Tax_Records,view,3.12,9,0,
6822,EMP050,Marketing,2026-07-01 06:50:32.052553,Campaign_Dashboard,edit,0.4,4,0,
2736,EMP023,Finance,2026-07-01 06:52:46.052553,Tax_Records,view,0.22,9,0,
5586,EMP041,HR,2026-07-01 06:57:59.052553,Employee_Records,edit,0.15,9,0,
4450,EMP034,IT_Admin,2026-07-01 07:02:11.052553,Backup_System,edit,0.5,10,0,
2916,EMP024,Marketing,2026-07-01 07:02:30.052553,Social_Media_Tools,view,1.21,4,0,
2921,EMP024,Marketing,2026-07-01 07:08:43.052553,Campaign_Dashboard,view,0.05,4,0,
4025,EMP032,Sales,2026-07-01 07:10:05.052553,Customer_Contracts,edit,2.55,6,0,
5266,EMP038,Finance,2026-07-01 07:11:56.052553,Tax_Records,edit,0.29,9,0,
6328,EMP046,Sales,2026-07-01 07:12:08.052553,Customer_Contracts,view,1.23,6,0,
1217,EMP009,Finance,2026-07-01 07:16:14.052553,Tax_Records,view,0.06,9,0,
67,EMP001,IT_Admin,2026-07-01 07:16:32.052553,Backup_System,view,0.34,10,0,
426,EMP003,Engineering,2026-07-01 07:19:32.052553,Bug_Tracker,download,3.88,6,0,
4446,EMP034,IT_Admin,2026-07-01 07:19:49.052553,Server_Logs,view,0.32,10,0,
3297,EMP027,Finance,2026-07-01 07:20:57.052553,Tax_Records,edit,0.41,9,0,
1576,EMP013,Sales,2026-07-01 07:30:44.052553,CRM_System,view,0.28,6,0,
1216,EMP009,Finance,2026-07-01 07:30:59.052553,Budget_Sheets,view,0.28,9,0,
2525,EMP021,Engineering,2026-07-01 07:32:43.052553,Source_Code_Repo,view,2.9,6,0,
804,EMP005,IT_Admin,2026-07-01 07:36:40.052553,All_Systems_Console,view,1.57,10,0,
3042,EMP025,Engineering,2026-07-01 07:36:49.052553,Cloud_Infra_Console,view,4.11,6,0,
1579,EMP013,Sales,2026-07-01 07:40:47.052553,CRM_System,edit,1.34,6,0,
4023,EMP032,Sales,2026-07-01 07:42:22.052553,Sales_Dashboard,view,2.24,6,0,
4780,EMP036,HR,2026-07-01 07:43:25.052553,Payroll_DB,download,4.9,9,0,
3293,EMP027,Finance,2026-07-01 07:43:25.052553,Invoice_System,download,2.1,9,0,
3633,EMP029,Finance,2026-07-01 07:44:41.052553,Tax_Records,edit,0.41,9,0,
5262,EMP038,Finance,2026-07-01 07:46:19.052553,Payroll_DB,edit,2.02,9,0,
5585,EMP041,HR,2026-07-01 07:46:23.052553,Payroll_DB,view,0.67,9,0,
2096,EMP016,Marketing,2026-07-01 07:49:19.052553,Analytics_Portal,download,0.69,4,0,
2416,EMP020,Marketing,2026-07-01 07:52:20.052553,CRM_System,edit,0.61,4,0,
2417,EMP020,Marketing,2026-07-01 07:55:02.052553,Social_Media_Tools,edit,1.24,4,0,
1581,EMP013,Sales,2026-07-01 07:57:21.052553,CRM_System,view,0.08,6,0,
2737,EMP023,Finance,2026-07-01 07:57:29.052553,Invoice_System,view,0.04,9,0,
3804,EMP030,Finance,2026-07-01 07:59:50.052553,Invoice_System,download,8.16,9,0,
4783,EMP036,HR,2026-07-01 08:01:53.052553,Payroll_DB,edit,0.67,9,0,
1478,EMP012,Sales,2026-07-01 08:04:18.052553,Sales_Dashboard,view,2.33,6,0,
3632,EMP029,Finance,2026-07-01 08:07:12.052553,Tax_Records,download,7.2,9,0,
5970,EMP044,IT_Admin,2026-07-01 08:10:45.052553,All_Systems_Console,view,0.87,10,0,
1092,EMP008,Sales,2026-07-01 08:12:18.052553,Sales_Dashboard,view,0.01,6,0,
5264,EMP038,Finance,2026-07-01 08:12:35.052553,Tax_Records,edit,0.0,9,0,
938,EMP006,IT_Admin,2026-07-01 08:15:03.052553,Backup_System,download,16.62,10,0,
6659,EMP049,HR,2026-07-01 08:15:45.052553,Recruitment_System,view,0.2,9,0,
2243,EMP018,Engineering,2026-07-01 08:15:58.052553,Source_Code_Repo,edit,0.03,6,0,
3808,EMP030,Finance,2026-07-01 08:16:12.052553,Tax_Records,download,0.22,9,0,
1885,EMP015,IT_Admin,2026-07-01 08:19:32.052553,Server_Logs,view,0.07,10,0,
6549,EMP048,IT_Admin,2026-07-01 08:21:14.052553,Server_Logs,view,0.05,10,0,
70,EMP001,IT_Admin,2026-07-01 08:21:49.052553,User_Access_Manager,edit,0.74,10,0,
1884,EMP015,IT_Admin,2026-07-01 08:22:50.052553,All_Systems_Console,edit,0.37,10,0,
1219,EMP009,Finance,2026-07-01 08:25:39.052553,Tax_Records,edit,1.12,9,0,
6817,EMP050,Marketing,2026-07-01 08:25:46.052553,Campaign_Dashboard,view,1.15,4,0,
1480,EMP012,Sales,2026-07-01 08:26:33.052553,Customer_Contracts,edit,2.68,6,0,
2922,EMP024,Marketing,2026-07-01 08:26:35.052553,Campaign_Dashboard,view,0.31,4,0,
4026,EMP032,Sales,2026-07-01 08:28:42.052553,Pricing_Sheets,view,0.15,6,0,
3137,EMP026,Sales,2026-07-01 08:29:20.052553,CRM_System,view,1.04,6,0,
5260,EMP038,Finance,2026-07-01 08:31:38.052553,Payroll_DB,edit,0.78,9,0,
941,EMP006,IT_Admin,2026-07-01 08:31:54.052553,All_Systems_Console,download,1.71,10,0,
5259,EMP038,Finance,2026-07-01 08:32:54.052553,Payroll_DB,view,3.19,9,0,
4442,EMP034,IT_Admin,2026-07-01 08:33:36.052553,Server_Logs,view,0.76,10,0,
2092,EMP016,Marketing,2026-07-01 08:34:18.052553,Campaign_Dashboard,view,1.75,4,0,
2090,EMP016,Marketing,2026-07-01 08:34:21.052553,Analytics_Portal,edit,0.8,4,0,
427,EMP003,Engineering,2026-07-01 08:34:30.052553,Cloud_Infra_Console,view,1.43,6,0,
1580,EMP013,Sales,2026-07-01 08:34:51.052553,Pricing_Sheets,edit,0.45,6,0,
5053,EMP037,Finance,2026-07-01 08:35:48.052553,Invoice_System,view,0.21,9,0,
3291,EMP027,Finance,2026-07-01 08:35:54.052553,Tax_Records,view,1.7,9,0,
5263,EMP038,Finance,2026-07-01 08:36:43.052553,Budget_Sheets,view,3.06,9,0,
1882,EMP015,IT_Admin,2026-07-01 08:37:21.052553,Server_Logs,view,1.71,10,0,
5060,EMP037,Finance,2026-07-01 08:37:27.052553,Invoice_System,view,0.25,9,0,
2735,EMP023,Finance,2026-07-01 08:39:09.052553,Tax_Records,edit,1.64,9,0,
5051,EMP037,Finance,2026-07-01 08:39:52.052553,Tax_Records,edit,0.02,9,0,
1091,EMP008,Sales,2026-07-01 08:41:23.052553,Customer_Contracts,edit,0.83,6,0,
5826,EMP043,IT_Admin,2026-07-01 08:41:25.052553,All_Systems_Console,view,0.53,10,0,
1408,EMP011,HR,2026-07-01 08:42:33.052553,Employee_Records,view,1.08,9,0,
3944,EMP031,Engineering,2026-07-01 08:42:54.052553,CI_CD_Pipeline,view,1.19,6,0,
3140,EMP026,Sales,2026-07-01 08:43:15.052553,CRM_System,view,2.19,6,0,
2920,EMP024,Marketing,2026-07-01 08:43:56.052553,Social_Media_Tools,edit,0.73,4,0,
6550,EMP048,IT_Admin,2026-07-01 08:44:04.052553,User_Access_Manager,edit,5.58,10,0,
2914,EMP024,Marketing,2026-07-01 08:45:17.052553,Campaign_Dashboard,download,14.87,4,0,
2178,EMP017,Marketing,2026-07-01 08:45:22.052553,Campaign_Dashboard,view,1.3,4,0,
431,EMP003,Engineering,2026-07-01 08:47:28.052553,Bug_Tracker,view,0.36,6,0,
3142,EMP026,Sales,2026-07-01 08:49:20.052553,Pricing_Sheets,edit,0.51,6,0,
801,EMP005,IT_Admin,2026-07-01 08:49:55.052553,Server_Logs,edit,1.49,10,0,
6333,EMP046,Sales,2026-07-01 08:54:56.052553,Customer_Contracts,view,0.89,6,0,
4781,EMP036,HR,2026-07-01 08:55:00.052553,Recruitment_System,download,8.73,9,0,
73,EMP001,IT_Admin,2026-07-01 08:56:44.052553,User_Access_Manager,view,0.05,10,0,
2918,EMP024,Marketing,2026-07-01 08:57:06.052553,Social_Media_Tools,download,4.26,4,0,
939,EMP006,IT_Admin,2026-07-01 08:57:23.052553,All_Systems_Console,view,0.03,10,0,
3809,EMP030,Finance,2026-07-01 08:57:58.052553,Payroll_DB,view,1.04,9,0,
270,EMP002,Finance,2026-07-01 08:58:17.052553,Invoice_System,view,0.42,9,0,
5261,EMP038,Finance,2026-07-01 08:59:26.052553,Invoice_System,edit,0.53,9,0,
3044,EMP025,Engineering,2026-07-01 09:00:17.052553,Cloud_Infra_Console,view,0.98,6,0,
5972,EMP044,IT_Admin,2026-07-01 09:00:30.052553,User_Access_Manager,edit,4.49,10,0,
4224,EMP033,Sales,2026-07-01 09:02:53.052553,Pricing_Sheets,view,1.46,6,0,
6334,EMP046,Sales,2026-07-01 09:03:16.052553,Customer_Contracts,edit,0.8,6,0,
3474,EMP028,Marketing,2026-07-01 09:03:40.052553,Social_Media_Tools,view,0.27,4,0,
6331,EMP046,Sales,2026-07-01 09:04:08.052553,Pricing_Sheets,view,0.24,6,0,
5059,EMP037,Finance,2026-07-01 09:04:23.052553,Payroll_DB,view,2.92,9,0,
4785,EMP036,HR,2026-07-01 09:04:51.052553,Employee_Records,edit,1.27,9,0,
3289,EMP027,Finance,2026-07-01 09:05:11.052553,Invoice_System,edit,0.09,9,0,
4779,EMP036,HR,2026-07-01 09:05:18.052553,Employee_Records,edit,4.34,9,0,
2923,EMP024,Marketing,2026-07-01 09:05:19.052553,Analytics_Portal,view,2.88,4,0,
1578,EMP013,Sales,2026-07-01 09:05:33.052553,CRM_System,view,1.74,6,0,
267,EMP002,Finance,2026-07-01 09:05:58.052553,Tax_Records,view,0.26,9,0,
4778,EMP036,HR,2026-07-01 09:06:09.052553,Recruitment_System,view,0.99,9,0,
5964,EMP044,IT_Admin,2026-07-01 09:09:48.052553,Server_Logs,edit,0.73,10,0,
4443,EMP034,IT_Admin,2026-07-01 09:10:01.052553,User_Access_Manager,edit,0.46,10,0,
432,EMP003,Engineering,2026-07-01 09:11:31.052553,Bug_Tracker,view,1.23,6,0,
2915,EMP024,Marketing,2026-07-01 09:12:27.052553,CRM_System,view,0.66,4,0,
3484,EMP028,Marketing,2026-07-01 09:13:11.052553,Social_Media_Tools,view,0.49,4,0,
4786,EMP036,HR,2026-07-01 09:13:45.052553,Recruitment_System,view,0.35,9,0,
2418,EMP020,Marketing,2026-07-01 09:14:38.052553,Analytics_Portal,view,0.02,4,0,
4440,EMP034,IT_Admin,2026-07-01 09:15:09.052553,All_Systems_Console,view,0.1,10,0,
603,EMP004,HR,2026-07-01 09:15:16.052553,Payroll_DB,view,0.83,9,0,
71,EMP001,IT_Admin,2026-07-01 09:16:10.052553,Backup_System,view,1.47,10,0,
3473,EMP028,Marketing,2026-07-01 09:17:38.052553,Analytics_Portal,view,2.63,4,0,
5258,EMP038,Finance,2026-07-01 09:20:17.052553,Invoice_System,view,0.2,9,0,
3814,EMP030,Finance,2026-07-01 09:21:35.052553,Payroll_DB,view,2.65,9,0,
4784,EMP036,HR,2026-07-01 09:23:22.052553,Performance_Reviews,edit,0.0,9,0,
6329,EMP046,Sales,2026-07-01 09:24:25.052553,Sales_Dashboard,edit,0.35,6,0,
5055,EMP037,Finance,2026-07-01 09:24:34.052553,Budget_Sheets,view,0.16,9,0,
606,EMP004,HR,2026-07-01 09:24:43.052553,Employee_Records,edit,0.77,9,0,
3942,EMP031,Engineering,2026-07-01 09:25:38.052553,CI_CD_Pipeline,download,8.81,6,0,
4441,EMP034,IT_Admin,2026-07-01 09:25:39.052553,Server_Logs,edit,0.71,10,0,
4233,EMP033,Sales,2026-07-01 09:26:02.052553,CRM_System,edit,2.64,6,0,
3143,EMP026,Sales,2026-07-01 09:26:25.052553,Sales_Dashboard,view,1.62,6,0,
6661,EMP049,HR,2026-07-01 09:26:55.052553,Payroll_DB,download,4.04,9,0,
3290,EMP027,Finance,2026-07-01 09:27:05.052553,Invoice_System,view,0.02,9,0,
803,EMP005,IT_Admin,2026-07-01 09:27:17.052553,All_Systems_Console,view,0.34,10,0,
3812,EMP030,Finance,2026-07-01 09:27:21.052553,Payroll_DB,view,0.24,9,0,
69,EMP001,IT_Admin,2026-07-01 09:27:53.052553,Server_Logs,view,1.73,10,0,
1221,EMP009,Finance,2026-07-01 09:28:00.052553,Invoice_System,edit,2.7,9,0,
5050,EMP037,Finance,2026-07-01 09:28:34.052553,Tax_Records,view,0.93,9,0,
4027,EMP032,Sales,2026-07-01 09:30:04.052553,Customer_Contracts,view,1.44,6,0,
6818,EMP050,Marketing,2026-07-01 09:30:37.052553,Campaign_Dashboard,edit,0.06,4,0,
4222,EMP033,Sales,2026-07-01 09:30:41.052553,CRM_System,view,0.65,6,0,
3139,EMP026,Sales,2026-07-01 09:30:53.052553,Sales_Dashboard,edit,0.8,6,0,
4232,EMP033,Sales,2026-07-01 09:31:17.052553,Customer_Contracts,edit,1.22,6,0,
6821,EMP050,Marketing,2026-07-01 09:32:05.052553,CRM_System,view,0.04,4,0,
3141,EMP026,Sales,2026-07-01 09:32:13.052553,Sales_Dashboard,view,0.38,6,0,
6815,EMP050,Marketing,2026-07-01 09:32:47.052553,Analytics_Portal,view,0.34,4,0,
1301,EMP010,Finance,2026-07-01 09:34:00.052553,Budget_Sheets,download,0.76,9,0,
3634,EMP029,Finance,2026-07-01 09:34:11.052553,Budget_Sheets,edit,0.63,9,0,
3041,EMP025,Engineering,2026-07-01 09:34:29.052553,Bug_Tracker,view,0.67,6,0,
2095,EMP016,Marketing,2026-07-01 09:34:37.052553,Social_Media_Tools,view,1.95,4,0,
2093,EMP016,Marketing,2026-07-01 09:35:19.052553,Social_Media_Tools,edit,0.82,4,0,
1304,EMP010,Finance,2026-07-01 09:35:23.052553,Invoice_System,view,1.39,9,0,
6816,EMP050,Marketing,2026-07-01 09:36:01.052553,Analytics_Portal,edit,0.44,4,0,
6332,EMP046,Sales,2026-07-01 09:36:52.052553,Sales_Dashboard,download,2.83,6,0,
3807,EMP030,Finance,2026-07-01 09:37:26.052553,Invoice_System,view,0.7,9,0,
1220,EMP009,Finance,2026-07-01 09:38:03.052553,Invoice_System,edit,1.73,9,0,
4566,EMP035,Finance,2026-07-01 09:38:08.052553,Tax_Records,view,0.89,9,0,
2919,EMP024,Marketing,2026-07-01 09:38:19.052553,Campaign_Dashboard,view,2.85,4,0,
5056,EMP037,Finance,2026-07-01 09:38:29.052553,Payroll_DB,view,0.87,9,0,
1215,EMP009,Finance,2026-07-01 09:40:00.052553,Payroll_DB,edit,0.29,9,0,
4448,EMP034,IT_Admin,2026-07-01 09:40:24.052553,User_Access_Manager,view,0.4,10,0,
5967,EMP044,IT_Admin,2026-07-01 09:40:29.052553,Server_Logs,edit,0.54,10,0,
428,EMP003,Engineering,2026-07-01 09:41:12.052553,Cloud_Infra_Console,view,0.78,6,0,
3294,EMP027,Finance,2026-07-01 09:42:24.052553,Budget_Sheets,edit,1.36,9,0,
1214,EMP009,Finance,2026-07-01 09:43:45.052553,Payroll_DB,view,0.01,9,0,
2527,EMP021,Engineering,2026-07-01 09:44:34.052553,Cloud_Infra_Console,view,0.27,6,0,
4787,EMP036,HR,2026-07-01 09:44:37.052553,Performance_Reviews,edit,0.82,9,0,
611,EMP004,HR,2026-07-01 09:44:38.052553,Payroll_DB,view,4.89,9,0,
3486,EMP028,Marketing,2026-07-01 09:45:16.052553,Social_Media_Tools,edit,0.24,4,0,
6327,EMP046,Sales,2026-07-01 09:45:25.052553,Sales_Dashboard,view,1.91,6,0,
2739,EMP023,Finance,2026-07-01 09:46:00.052553,Budget_Sheets,download,1.31,9,0,
3941,EMP031,Engineering,2026-07-01 09:46:24.052553,Cloud_Infra_Console,view,0.12,6,0,
998,EMP007,Sales,2026-07-01 09:46:33.052553,Pricing_Sheets,view,0.93,6,0,
4445,EMP034,IT_Admin,2026-07-01 09:46:54.052553,Backup_System,view,0.52,10,0,
1094,EMP008,Sales,2026-07-01 09:47:32.052553,CRM_System,view,0.26,6,0,
2528,EMP021,Engineering,2026-07-01 09:47:42.052553,Source_Code_Repo,edit,0.63,6,0,
2091,EMP016,Marketing,2026-07-01 09:47:56.052553,Campaign_Dashboard,view,0.54,4,0,
4439,EMP034,IT_Admin,2026-07-01 09:48:12.052553,All_Systems_Console,view,0.03,10,0,
4444,EMP034,IT_Admin,2026-07-01 09:48:45.052553,User_Access_Manager,view,0.05,10,0,
5582,EMP041,HR,2026-07-01 09:48:47.052553,Employee_Records,view,0.28,9,0,
6819,EMP050,Marketing,2026-07-01 09:48:56.052553,CRM_System,view,2.28,4,0,
429,EMP003,Engineering,2026-07-01 09:49:03.052553,Cloud_Infra_Console,view,1.0,6,0,
807,EMP005,IT_Admin,2026-07-01 09:49:06.052553,All_Systems_Console,view,0.17,10,0,
2913,EMP024,Marketing,2026-07-01 09:49:35.052553,Campaign_Dashboard,download,2.92,4,0,
940,EMP006,IT_Admin,2026-07-01 09:50:19.052553,Server_Logs,view,0.49,10,0,
76,EMP001,IT_Admin,2026-07-01 09:50:55.052553,All_Systems_Console,edit,0.39,10,0,
430,EMP003,Engineering,2026-07-01 09:51:23.052553,Bug_Tracker,edit,2.69,6,0,
433,EMP003,Engineering,2026-07-01 09:51:33.052553,Cloud_Infra_Console,edit,0.42,6,0,
3481,EMP028,Marketing,2026-07-01 09:52:18.052553,CRM_System,view,0.75,4,0,
4227,EMP033,Sales,2026-07-01 09:52:20.052553,Sales_Dashboard,edit,0.57,6,0,
4225,EMP033,Sales,2026-07-01 09:52:31.052553,Sales_Dashboard,edit,3.06,6,0,
3940,EMP031,Engineering,2026-07-01 09:53:11.052553,Cloud_Infra_Console,view,0.98,6,0,
2740,EMP023,Finance,2026-07-01 09:54:08.052553,Budget_Sheets,edit,0.66,9,0,
1300,EMP010,Finance,2026-07-01 09:54:08.052553,Tax_Records,view,0.73,9,0,
4447,EMP034,IT_Admin,2026-07-01 09:55:02.052553,Backup_System,view,5.56,10,0,
3039,EMP025,Engineering,2026-07-01 09:55:27.052553,Source_Code_Repo,edit,2.2,6,0,
608,EMP004,HR,2026-07-01 09:55:58.052553,Recruitment_System,view,0.43,9,0,
4231,EMP033,Sales,2026-07-01 09:56:08.052553,Customer_Contracts,view,0.05,6,0,
4777,EMP036,HR,2026-07-01 09:56:42.052553,Recruitment_System,edit,2.41,9,0,
3810,EMP030,Finance,2026-07-01 09:57:10.052553,Payroll_DB,edit,0.62,9,0,
5583,EMP041,HR,2026-07-01 09:57:30.052553,Performance_Reviews,view,3.64,9,0,
5968,EMP044,IT_Admin,2026-07-01 09:58:00.052553,All_Systems_Console,view,0.41,10,0,
4228,EMP033,Sales,2026-07-01 09:58:48.052553,Customer_Contracts,view,0.51,6,0,
68,EMP001,IT_Admin,2026-07-01 09:58:54.052553,All_Systems_Console,view,0.04,10,0,
5971,EMP044,IT_Admin,2026-07-01 09:59:10.052553,Backup_System,view,1.6,10,0,
6657,EMP049,HR,2026-07-01 09:59:54.052553,Performance_Reviews,edit,0.66,9,0,
2177,EMP017,Marketing,2026-07-01 10:01:48.052553,Social_Media_Tools,edit,1.67,4,0,
1218,EMP009,Finance,2026-07-01 10:02:46.052553,Budget_Sheets,download,4.67,9,0,
1409,EMP011,HR,2026-07-01 10:03:18.052553,Payroll_DB,edit,0.2,9,0,
3635,EMP029,Finance,2026-07-01 10:04:12.052553,Payroll_DB,view,0.4,9,0,
604,EMP004,HR,2026-07-01 10:05:59.052553,Performance_Reviews,edit,3.16,9,0,
802,EMP005,IT_Admin,2026-07-01 10:07:49.052553,All_Systems_Console,view,3.34,10,0,
3292,EMP027,Finance,2026-07-01 10:10:22.052553,Payroll_DB,view,1.19,9,0,
607,EMP004,HR,2026-07-01 10:12:51.052553,Payroll_DB,view,1.41,9,0,
77,EMP001,IT_Admin,2026-07-01 10:13:43.052553,User_Access_Manager,edit,1.59,10,0,
1404,EMP011,HR,2026-07-01 10:13:47.052553,Payroll_DB,view,0.22,9,0,
5725,EMP042,Engineering,2026-07-01 10:14:52.052553,Cloud_Infra_Console,view,0.83,6,0,
612,EMP004,HR,2026-07-01 10:15:35.052553,Recruitment_System,edit,2.62,9,0,
3805,EMP030,Finance,2026-07-01 10:20:18.052553,Payroll_DB,view,0.01,9,0,
272,EMP002,Finance,2026-07-01 10:21:51.052553,Payroll_DB,view,0.51,9,0,
3630,EMP029,Finance,2026-07-01 10:22:21.052553,Budget_Sheets,edit,0.73,9,0,
6820,EMP050,Marketing,2026-07-01 10:22:55.052553,Campaign_Dashboard,edit,0.22,4,0,
614,EMP004,HR,2026-07-01 10:23:32.052553,Performance_Reviews,view,0.98,9,0,
3483,EMP028,Marketing,2026-07-01 10:23:57.052553,Analytics_Portal,edit,0.38,4,0,
3043,EMP025,Engineering,2026-07-01 10:24:29.052553,CI_CD_Pipeline,view,1.1,6,0,
4223,EMP033,Sales,2026-07-01 10:25:12.052553,Pricing_Sheets,view,1.34,6,0,
72,EMP001,IT_Admin,2026-07-01 10:27:35.052553,All_Systems_Console,view,0.09,10,0,
2524,EMP021,Engineering,2026-07-01 10:27:43.052553,CI_CD_Pipeline,view,0.84,6,0,
5969,EMP044,IT_Admin,2026-07-01 10:28:21.052553,User_Access_Manager,view,0.25,10,0,
943,EMP006,IT_Admin,2026-07-01 10:28:49.052553,Server_Logs,view,0.92,10,0,
5728,EMP042,Engineering,2026-07-01 10:29:47.052553,Source_Code_Repo,edit,0.99,6,0,
1302,EMP010,Finance,2026-07-01 10:30:19.052553,Payroll_DB,edit,1.36,9,0,
3943,EMP031,Engineering,2026-07-01 10:30:35.052553,Cloud_Infra_Console,edit,3.15,6,0,
6660,EMP049,HR,2026-07-01 10:31:20.052553,Performance_Reviews,view,1.55,9,0,
808,EMP005,IT_Admin,2026-07-01 10:32:00.052553,All_Systems_Console,edit,1.19,10,0,
3939,EMP031,Engineering,2026-07-01 10:32:01.052553,Cloud_Infra_Console,view,1.34,6,0,
1582,EMP013,Sales,2026-07-01 10:32:57.052553,Sales_Dashboard,view,4.9,6,0,
3479,EMP028,Marketing,2026-07-01 10:35:05.052553,Analytics_Portal,view,1.09,4,0,
5054,EMP037,Finance,2026-07-01 10:35:12.052553,Tax_Records,view,1.06,9,0,
3040,EMP025,Engineering,2026-07-01 10:35:24.052553,Cloud_Infra_Console,edit,1.39,6,0,
806,EMP005,IT_Admin,2026-07-01 10:36:10.052553,Server_Logs,view,0.5,10,0,
2244,EMP018,Engineering,2026-07-01 10:37:12.052553,Cloud_Infra_Console,edit,0.87,6,0,
6658,EMP049,HR,2026-07-01 10:38:57.052553,Performance_Reviews,download,12.92,9,0,
2419,EMP020,Marketing,2026-07-01 10:39:50.052553,CRM_System,view,0.41,4,0,
5963,EMP044,IT_Admin,2026-07-01 10:40:48.052553,Backup_System,edit,0.99,10,0,
1407,EMP011,HR,2026-07-01 10:42:01.052553,Performance_Reviews,view,0.47,9,0,
6814,EMP050,Marketing,2026-07-01 10:42:18.052553,Analytics_Portal,view,1.98,4,0,
1093,EMP008,Sales,2026-07-01 10:43:04.052553,Customer_Contracts,download,0.05,6,0,
2917,EMP024,Marketing,2026-07-01 10:43:40.052553,Analytics_Portal,view,0.21,4,0,
